Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,cm Area Validaiton,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
745,NSW529023,4,fullLeaf,83,4586,5.1,104,3.47,62,2.07,0,,,,,,,,,,,,1,0,0,0,0
764,NSW529097,5,fullLeaf,81,4592,5.1,104,3.47,65,2.17,144,,,,,,,,,,,,1,0,0,0,0
774,NSW529121,3,fullLeaf,84,4587,5.1,146,4.87,59,1.97,15,,,,,,,,,,,,1,0,0,0,0
846,NSW529616,7,fullLeaf,71,4589,5.1,134,4.47,52,1.73,153,,,,,,,,,,,,1,0,0,0,0
947,NSW622719,15,fullLeaf,73,4589,5.1,130,4.33,58,1.93,129,,,,,,,,,,,,1,0,0,0,0
1112,NSW835728,10,fullLeaf,81,4589,5.1,106,3.53,64,2.13,127,,,,,,,,,,,,1,0,0,0,0
1114,NSW835731,10,fullLeaf,91,4594,5.1,136,4.53,52,1.73,116,,,,,,,,,,,,1,0,0,0,0
19,NSW129330,3,fullLeaf,94,4583,5.09,148,4.93,44,1.47,155,,,,,,,,,,,,1,0,0,0,0
22,NSW129334,14,fullLeaf,84,4580,5.09,158,5.27,45,1.5,131,,,,,,,,,,,,1,0,0,0,0
42,NSW129364,4,fullLeaf,95,4584,5.09,146,4.87,45,1.5,8,,,,,,,,,,,,1,0,0,0,0
167,NSW129599,21,fullLeaf,76,4582,5.09,118,3.93,59,1.97,31,,,,,,,,,,,,1,0,0,0,0
351,NSW363318,4,fullLeaf,71,4582,5.09,122,4.07,59,1.97,71,,,,,,,,,,,,1,0,0,0,0
392,NSW395552,9,fullLeaf,74,4577,5.09,120,4,54,1.8,67,,,,,,,,,,,,1,0,0,0,0
476,NSW528105,3,fullLeaf,94,4577,5.09,120,4,53,1.77,0,,,,,,,,,,,,1,0,0,0,0
591,NSW528830,13,fullLeaf,76,4581,5.09,112,3.73,60,2,21,,,,,,,,,,,,1,0,0,0,0
613,NSW528857,7,fullLeaf,93,4577,5.09,142,4.73,55,1.83,0,,,,,,,,,,,,1,0,0,0,0
746,NSW529024,11,fullLeaf,82,4577,5.09,142,4.73,59,1.97,21,,,,,,,,,,,,1,0,0,0,0
801,NSW529194,7,fullLeaf,78,4579,5.09,116,3.87,55,1.83,137,,,,,,,,,,,,1,0,0,0,0
861,NSW529850,7,fullLeaf,89,4577,5.09,132,4.4,54,1.8,7,,,,,,,,,,,,1,0,0,0,0
896,NSW531801,2,fullLeaf,84,4583,5.09,132,4.4,56,1.87,0,,,,,,,,,,,,1,0,0,0,0
909,NSW533047,7,fullLeaf,73,4580,5.09,104,3.47,63,2.1,75,,,,,,,,,,,,1,0,0,0,0
968,NSW684650,13,fullLeaf,74,4582,5.09,138,4.6,55,1.83,110,,,,,,,,,,,,1,0,0,0,0
1120,NSW835742,13,fullLeaf,74,4584,5.09,120,4,57,1.9,1,,,,,,,,,,,,1,0,0,0,0
1200,NSW933438,8,fullLeaf,81,4583,5.09,118,3.93,57,1.9,134,,,,,,,,,,,,1,0,0,0,0
19,NSW129330,4,fullLeaf,87,4575,5.08,152,5.07,48,1.6,107,,,,,,,,,,,,1,0,0,0,0
55,NSW129380,2,fullLeaf,97,4575,5.08,128,4.27,55,1.83,33,,,,,,,,,,,,1,0,0,0,0
112,NSW129533,5,fullLeaf,86,4570,5.08,120,4,58,1.93,20,,,,,,,,,,,,1,0,0,0,0
227,NSW129666,3,fullLeaf,86,4571,5.08,122,4.07,55,1.83,1,,,,,,,,,,,,1,0,0,0,0
282,NSW22362,3,fullLeaf,89,4569,5.08,132,4.4,53,1.77,15,,,,,,,,,,,,1,0,0,0,0
347,NSW363290,8,fullLeaf,87,4574,5.08,110,3.67,58,1.93,113,,,,,,,,,,,,1,0,0,0,0
386,NSW387328,1,fullLeaf,97,4571,5.08,144,4.8,57,1.9,13,,,,,,,,,,,,1,0,0,0,0
591,NSW528830,6,fullLeaf,90,4571,5.08,134,4.47,56,1.87,133,,,,,,,,,,,,1,0,0,0,0
657,NSW528913,5,fullLeaf,95,4576,5.08,162,5.4,47,1.57,108,,,,,,,,,,,,1,0,0,0,0
684,NSW528953,3,fullLeaf,75,4574,5.08,126,4.2,57,1.9,108,,,,,,,,,,,,1,0,0,0,0
745,NSW529023,7,fullLeaf,80,4568,5.08,102,3.4,62,2.07,9,,,,,,,,,,,,1,0,0,0,0
1197,NSW931043,2,fullLeaf,77,4570,5.08,166,5.53,44,1.47,81,,,,,,,,,,,,1,0,0,0,0
1198,NSW931048,6,fullLeaf,93,4569,5.08,138,4.6,47,1.57,0,,,,,,,,,,,,1,0,0,0,0
13,NSW129324,8,fullLeaf,89,4567,5.07,94,3.13,69,2.3,144,,,,,,,,,,,,1,0,0,0,0
24,NSW129337,1,fullLeaf,96,4565,5.07,132,4.4,49,1.63,1,,,,,,,,,,,,1,0,0,0,0
80,NSW129494,7,fullLeaf,72,4565,5.07,102,3.4,64,2.13,65,,,,,,,,,,,,1,0,0,0,0
175,NSW129609,5,fullLeaf,90,4563,5.07,140,4.67,49,1.63,0,,,,,,,,,,,,1,0,0,0,0
482,NSW528112,16,fullLeaf,73,4561,5.07,130,4.33,55,1.83,73,,,,,,,,,,,,1,0,0,0,0
487,NSW528117,14,fullLeaf,88,4566,5.07,174,5.8,42,1.4,17,,,,,,,,,,,,1,0,0,0,0
613,NSW528857,5,fullLeaf,93,4566,5.07,106,3.53,64,2.13,57,,,,,,,,,,,,1,0,0,0,0
696,NSW528966,9,fullLeaf,77,4565,5.07,158,5.27,44,1.47,43,,,,,,,,,,,,1,0,0,0,0
696,NSW528966,10,fullLeaf,74,4562,5.07,148,4.93,52,1.73,33,,,,,,,,,,,,1,0,0,0,0
822,NSW529240,2,fullLeaf,95,4564,5.07,128,4.27,56,1.87,29,,,,,,,,,,,,1,0,0,0,0
909,NSW533047,6,fullLeaf,74,4565,5.07,132,4.4,60,2,115,,,,,,,,,,,,1,0,0,0,0
1118,NSW835740,6,fullLeaf,77,4567,5.07,146,4.87,47,1.57,44,,,,,,,,,,,,1,0,0,0,0
1177,NSW920087,8,fullLeaf,94,4565,5.07,124,4.13,50,1.67,13,,,,,,,,,,,,1,0,0,0,0
1213,NSW942075,1,fullLeaf,95,4559,5.07,130,4.33,53,1.77,5,,,,,,,,,,,,1,0,0,0,0
13,NSW129324,14,fullLeaf,70,4554,5.06,126,4.2,57,1.9,125,,,,,,,,,,,,1,0,0,0,0
487,NSW528117,2,fullLeaf,97,4552,5.06,158,5.27,43,1.43,141,,,,,,,,,,,,1,0,0,0,0
532,NSW528738,8,fullLeaf,84,4555,5.06,102,3.4,63,2.1,46,,,,,,,,,,,,1,0,0,0,0
622,NSW528869,9,fullLeaf,77,4552,5.06,132,4.4,53,1.77,14,,,,,,,,,,,,1,0,0,0,0
201,NSW129636,5,fullLeaf,88,4543,5.05,150,5,51,1.7,94,,,,,,,,,,,,1,0,0,0,0
356,NSW364207,4,fullLeaf,89,4541,5.05,140,4.67,50,1.67,21,,,,,,,,,,,,1,0,0,0,0
429,NSW475457,8,fullLeaf,92,4549,5.05,140,4.67,49,1.63,0,4,4491,4,146,49,0,101,96,100,0,92,1,1,1,0,0
471,NSW528100,3,fullLeaf,93,4541,5.05,154,5.13,49,1.63,147,,,,,,,,,,,,1,0,0,0,0
596,NSW528835,2,fullLeaf,93,4547,5.05,142,4.73,51,1.7,23,,,,,,,,,,,,1,0,0,0,0
868,NSW529868,8,fullLeaf,81,4542,5.05,120,4,56,1.87,49,,,,,,,,,,,,1,0,0,0,0
1054,NSW821010,2,fullLeaf,97,4542,5.05,120,4,54,1.8,18,,,,,,,,,,,,1,0,0,0,0
1157,NSW85081,5,fullLeaf,88,4545,5.05,114,3.8,59,1.97,7,,,,,,,,,,,,1,0,0,0,0
59,NSW129384,6,fullLeaf,81,4538,5.04,124,4.13,60,2,111,,,,,,,,,,,,1,0,0,0,0
278,NSW209839,3,fullLeaf,74,4540,5.04,182,6.07,38,1.27,30,,,,,,,,,,,,1,0,0,0,0
400,NSW411608,9,fullLeaf,79,4538,5.04,120,4,62,2.07,122,,,,,,,,,,,,1,0,0,0,0
407,NSW42224,10,fullLeaf,75,4540,5.04,114,3.8,69,2.3,31,,,,,,,,,,,,1,0,0,0,0
522,NSW528389,13,fullLeaf,87,4532,5.04,136,4.53,59,1.97,107,,,,,,,,,,,,1,0,0,0,0
544,NSW528760,2,fullLeaf,89,4534,5.04,122,4.07,57,1.9,57,,,,,,,,,,,,1,0,0,0,0
659,NSW528916,5,fullLeaf,80,4532,5.04,172,5.73,57,1.9,0,,,,,,,,,,,,1,0,0,0,0
693,NSW528963,16,fullLeaf,83,4535,5.04,122,4.07,60,2,113,,,,,,,,,,,,1,0,0,0,0
796,NSW529189,15,fullLeaf,71,4540,5.04,146,4.87,48,1.6,93,,,,,,,,,,,,1,0,0,0,0
885,NSW530373,8,fullLeaf,82,4539,5.04,118,3.93,56,1.87,106,,,,,,,,,,,,1,0,0,0,0
18,NSW129329,10,fullLeaf,72,4528,5.03,170,5.67,42,1.4,1,,,,,,,,,,,,1,0,0,0,0
20,NSW129331,4,fullLeaf,93,4525,5.03,138,4.6,45,1.5,1,,,,,,,,,,,,1,0,0,0,0
52,NSW129376,3,fullLeaf,90,4528,5.03,112,3.73,62,2.07,117,,,,,,,,,,,,1,0,0,0,0
58,NSW129383,13,fullLeaf,80,4527,5.03,114,3.8,58,1.93,37,,,,,,,,,,,,1,0,0,0,0
80,NSW129494,5,fullLeaf,81,4527,5.03,108,3.6,59,1.97,104,,,,,,,,,,,,1,0,0,0,0
397,NSW399412,8,fullLeaf,82,4525,5.03,124,4.13,48,1.6,0,,,,,,,,,,,,1,0,0,0,0
606,NSW528848,4,fullLeaf,89,4528,5.03,130,4.33,57,1.9,22,,,,,,,,,,,,1,0,0,0,0
854,NSW529769,14,fullLeaf,80,4523,5.03,130,4.33,61,2.03,138,,,,,,,,,,,,1,0,0,0,0
891,NSW530383,2,fullLeaf,89,4530,5.03,124,4.13,56,1.87,7,,,,,,,,,,,,1,0,0,0,0
9,NSW126849,9,fullLeaf,91,4516,5.02,112,3.73,59,1.97,0,,,,,,,,,,,,1,0,0,0,0
303,NSW257021,3,fullLeaf,93,4522,5.02,130,4.33,51,1.7,4,,,,,,,,,,,,1,0,0,0,0
307,NSW266515,14,fullLeaf,76,4519,5.02,158,5.27,48,1.6,125,,,,,,,,,,,,1,0,0,0,0
354,NSW363322,3,fullLeaf,93,4514,5.02,126,4.2,55,1.83,136,,,,,,,,,,,,1,0,0,0,0
429,NSW475457,9,fullLeaf,88,4515,5.02,154,5.13,47,1.57,15,,,,,,,,,,,,1,0,0,1,0
678,NSW528945,2,fullLeaf,83,4520,5.02,168,5.6,48,1.6,1,,,,,,,,,,,,1,0,0,0,0
680,NSW528947,7,fullLeaf,70,4521,5.02,116,3.87,62,2.07,116,,,,,,,,,,,,1,0,0,0,0
734,NSW529011,10,fullLeaf,72,4521,5.02,152,5.07,50,1.67,154,,,,,,,,,,,,1,0,0,0,0
744,NSW529022,4,fullLeaf,87,4521,5.02,104,3.47,63,2.1,117,,,,,,,,,,,,1,0,0,0,0
1085,NSW834933,12,fullLeaf,78,4520,5.02,124,4.13,58,1.93,40,,,,,,,,,,,,1,0,0,0,0
1091,NSW835277,6,fullLeaf,91,4516,5.02,142,4.73,46,1.53,0,,,,,,,,,,,,1,0,0,0,0
42,NSW129364,2,fullLeaf,96,4508,5.01,156,5.2,46,1.53,14,,,,,,,,,,,,1,0,0,0,0
255,NSW129724,1,fullLeaf,87,4511,5.01,126,4.2,51,1.7,0,,,,,,,,,,,,1,0,0,0,0
312,NSW268891,4,fullLeaf,91,4513,5.01,162,5.4,46,1.53,149,,,,,,,,,,,,1,0,0,0,0
679,NSW528946,8,fullLeaf,80,4511,5.01,134,4.47,54,1.8,1,,,,,,,,,,,,1,0,0,0,0
709,NSW528980,3,fullLeaf,80,4509,5.01,170,5.67,42,1.4,1,,,,,,,,,,,,1,0,0,0,0
1183,NSW930778,1,fullLeaf,96,4505,5.01,112,3.73,58,1.93,127,,,,,,,,,,,,1,0,0,0,0
1230,NSW999142,4,fullLeaf,96,4508,5.01,118,3.93,54,1.8,23,,,,,,,,,,,,1,0,0,0,0
58,NSW129383,2,fullLeaf,92,4497,5,108,3.6,59,1.97,28,,,,,,,,,,,,1,0,0,0,0
348,NSW363291,15,fullLeaf,78,4497,5,104,3.47,60,2,0,,,,,,,,,,,,1,0,0,0,0
363,NSW379974,6,fullLeaf,93,4500,5,142,4.73,50,1.67,0,,,,,,,,,,,,1,0,0,0,0
515,NSW528382,4,fullLeaf,88,4500,5,124,4.13,56,1.87,31,,,,,,,,,,,,1,0,0,0,0
693,NSW528963,22,fullLeaf,73,4497,5,124,4.13,55,1.83,68,,,,,,,,,,,,1,0,0,0,0
747,NSW529025,10,fullLeaf,81,4504,5,136,4.53,57,1.9,49,,,,,,,,,,,,1,0,0,0,0
757,NSW529090,3,fullLeaf,96,4496,5,152,5.07,49,1.63,45,,,,,,,,,,,,1,0,0,0,0
987,NSW7700,5,fullLeaf,89,4503,5,108,3.6,59,1.97,146,,,,,,,,,,,,1,0,0,0,0
1032,NSW805314,3,fullLeaf,82,4499,5,154,5.13,64,2.13,97,,,,,,,,,,,,1,0,0,0,0
1084,NSW834932,9,fullLeaf,93,4496,5,142,4.73,49,1.63,138,,,,,,,,,,,,1,0,0,0,0
201,NSW129636,1,fullLeaf,94,4494,4.99,144,4.8,47,1.57,147,,,,,,,,,,,,1,0,0,0,0
356,NSW364207,14,fullLeaf,73,4490,4.99,120,4,54,1.8,119,,,,,,,,,,,,1,0,0,0,0
616,NSW528860,8,fullLeaf,86,4491,4.99,128,4.27,53,1.77,12,,,,,,,,,,,,1,0,0,0,0
702,NSW528973,9,fullLeaf,86,4490,4.99,128,4.27,57,1.9,10,,,,,,,,,,,,1,0,0,0,0
729,NSW529005,4,fullLeaf,89,4487,4.99,130,4.33,58,1.93,46,,,,,,,,,,,,1,0,0,0,0
770,NSW529117,6,fullLeaf,71,4494,4.99,128,4.27,56,1.87,96,,,,,,,,,,,,1,0,0,0,0
806,NSW529199,10,fullLeaf,70,4495,4.99,110,3.67,62,2.07,124,9,4620,5,116,65,125,97,95,95,99,95,1,1,1,0,0
960,NSW674598,5,fullLeaf,73,4489,4.99,122,4.07,58,1.93,8,,,,,,,,,,,,1,0,0,0,0
990,NSW770680,17,fullLeaf,78,4492,4.99,134,4.47,52,1.73,4,,,,,,,,,,,,1,0,0,0,0
1059,NSW825303,7,fullLeaf,94,4487,4.99,114,3.8,56,1.87,1,,,,,,,,,,,,1,0,0,0,0
58,NSW129383,8,fullLeaf,84,4486,4.98,108,3.6,63,2.1,8,,,,,,,,,,,,1,0,0,0,0
282,NSW22362,6,fullLeaf,86,4481,4.98,122,4.07,56,1.87,29,,,,,,,,,,,,1,0,0,0,0
348,NSW363291,17,fullLeaf,77,4478,4.98,138,4.6,49,1.63,0,,,,,,,,,,,,1,0,0,0,0
410,NSW441146,5,fullLeaf,92,4482,4.98,102,3.4,60,2,128,,,,,,,,,,,,1,0,0,0,0
599,NSW528838,7,fullLeaf,96,4484,4.98,128,4.27,56,1.87,138,,,,,,,,,,,,1,0,0,0,0
747,NSW529025,1,fullLeaf,94,4479,4.98,130,4.33,56,1.87,113,,,,,,,,,,,,1,0,0,0,0
1032,NSW805314,2,fullLeaf,84,4479,4.98,102,3.4,63,2.1,142,,,,,,,,,,,,1,0,0,0,0
1213,NSW942075,3,fullLeaf,90,4478,4.98,134,4.47,47,1.57,157,,,,,,,,,,,,1,0,0,0,0
73,NSW129471,3,fullLeaf,85,4472,4.97,106,3.53,62,2.07,155,,,,,,,,,,,,1,0,0,0,0
162,NSW129594,4,fullLeaf,84,4474,4.97,98,3.27,66,2.2,110,,,,,,,,,,,,1,0,0,0,0
689,NSW528959,5,fullLeaf,90,4470,4.97,120,4,52,1.73,1,,,,,,,,,,,,1,0,0,0,0
757,NSW529090,11,fullLeaf,81,4470,4.97,142,4.73,56,1.87,134,,,,,,,,,,,,1,0,0,0,0
805,NSW529198,4,fullLeaf,93,4474,4.97,110,3.67,57,1.9,1,,,,,,,,,,,,1,0,0,0,0
1025,NSW805306,1,fullLeaf,96,4474,4.97,116,3.87,60,2,122,,,,,,,,,,,,1,0,0,0,0
46,NSW129369,6,fullLeaf,83,4462,4.96,138,4.6,56,1.87,29,,,,,,,,,,,,1,0,0,0,0
92,NSW129510,1,fullLeaf,96,4465,4.96,148,4.93,49,1.63,9,,,,,,,,,,,,1,0,0,0,0
238,NSW129699,3,fullLeaf,83,4462,4.96,130,4.33,68,2.27,51,,,,,,,,,,,,1,0,0,0,0
312,NSW268891,5,fullLeaf,89,4462,4.96,146,4.87,50,1.67,64,,,,,,,,,,,,1,0,0,0,0
348,NSW363291,10,fullLeaf,88,4460,4.96,138,4.6,53,1.77,77,,,,,,,,,,,,1,0,0,0,0
349,NSW363292,13,fullLeaf,91,4464,4.96,154,5.13,48,1.6,70,,,,,,,,,,,,1,0,0,0,0
380,NSW387322,12,fullLeaf,76,4460,4.96,164,5.47,49,1.63,1,,,,,,,,,,,,1,0,0,0,0
712,NSW528984,3,fullLeaf,91,4468,4.96,122,4.07,55,1.83,124,,,,,,,,,,,,1,0,0,0,0
868,NSW529868,2,fullLeaf,95,4468,4.96,124,4.13,51,1.7,19,,,,,,,,,,,,1,0,0,0,0
1084,NSW834932,18,fullLeaf,86,4463,4.96,140,4.67,52,1.73,146,,,,,,,,,,,,1,0,0,0,0
1103,NSW835571,3,fullLeaf,88,4464,4.96,106,3.53,61,2.03,100,,,,,,,,,,,,1,0,0,0,0
41,NSW129362,8,fullLeaf,93,4451,4.95,124,4.13,53,1.77,90,,,,,,,,,,,,1,0,0,0,0
431,NSW486276,9,fullLeaf,72,4459,4.95,128,4.27,57,1.9,90,,,,,,,,,,,,1,0,0,0,0
519,NSW528386,1,fullLeaf,95,4455,4.95,110,3.67,60,2,37,,,,,,,,,,,,1,0,0,0,0
744,NSW529022,5,fullLeaf,85,4454,4.95,132,4.4,58,1.93,12,,,,,,,,,,,,1,0,0,0,0
823,NSW529241,4,fullLeaf,94,4453,4.95,122,4.07,56,1.87,28,,,,,,,,,,,,1,0,0,0,0
882,NSW530368,7,fullLeaf,87,4451,4.95,106,3.53,55,1.83,95,,,,,,,,,,,,1,0,0,0,0
909,NSW533047,4,fullLeaf,86,4456,4.95,100,3.33,65,2.17,111,,,,,,,,,,,,1,0,0,0,0
990,NSW770680,5,fullLeaf,92,4454,4.95,116,3.87,60,2,148,,,,,,,,,,,,1,0,0,0,0
990,NSW770680,19,fullLeaf,75,4456,4.95,140,4.67,49,1.63,106,,,,,,,,,,,,1,0,0,0,0
207,NSW129642,5,fullLeaf,94,4450,4.94,124,4.13,51,1.7,21,,,,,,,,,,,,1,0,0,0,0
298,NSW255795,10,fullLeaf,82,4446,4.94,144,4.8,46,1.53,104,,,,,,,,,,,,1,0,0,0,0
318,NSW269311,10,fullLeaf,82,4450,4.94,128,4.27,59,1.97,58,,,,,,,,,,,,1,0,0,0,0
407,NSW42224,3,fullLeaf,91,4447,4.94,136,4.53,52,1.73,66,,,,,,,,,,,,1,0,0,0,0
487,NSW528117,22,fullLeaf,80,4443,4.94,166,5.53,53,1.77,34,,,,,,,,,,,,1,0,0,0,0
544,NSW528760,4,fullLeaf,87,4443,4.94,108,3.6,59,1.97,137,,,,,,,,,,,,1,0,0,0,0
588,NSW528827,5,fullLeaf,91,4447,4.94,102,3.4,59,1.97,8,,,,,,,,,,,,1,0,0,0,0
675,NSW528941,7,fullLeaf,86,4443,4.94,128,4.27,48,1.6,6,,,,,,,,,,,,1,0,0,0,0
715,NSW528988,11,fullLeaf,81,4446,4.94,152,5.07,56,1.87,158,,,,,,,,,,,,1,0,0,0,0
792,NSW529185,1,fullLeaf,71,4443,4.94,112,3.73,58,1.93,61,,,,,,,,,,,,1,0,0,0,0
810,NSW529203,1,fullLeaf,95,4443,4.94,112,3.73,61,2.03,42,,,,,,,,,,,,1,0,0,0,0
870,NSW529875,1,fullLeaf,95,4448,4.94,128,4.27,55,1.83,45,,,,,,,,,,,,1,0,0,0,0
935,NSW59215,14,fullLeaf,90,4448,4.94,142,4.73,51,1.7,63,,,,,,,,,,,,1,0,0,0,0
1032,NSW805314,4,fullLeaf,73,4447,4.94,114,3.8,59,1.97,133,,,,,,,,,,,,1,0,0,0,0
1112,NSW835728,14,fullLeaf,74,4444,4.94,140,4.67,56,1.87,0,,,,,,,,,,,,1,0,0,0,0
1122,NSW835752,6,fullLeaf,88,4445,4.94,164,5.47,40,1.33,38,,,,,,,,,,,,1,0,0,1,0
1183,NSW930778,7,fullLeaf,87,4444,4.94,126,4.2,52,1.73,1,,,,,,,,,,,,1,0,0,0,0
52,NSW129376,2,fullLeaf,91,4438,4.93,140,4.67,52,1.73,0,,,,,,,,,,,,1,0,0,0,0
63,NSW129390,8,fullLeaf,90,4436,4.93,136,4.53,50,1.67,101,,,,,,,,,,,,1,0,0,0,0
117,NSW129540,4,fullLeaf,91,4433,4.93,142,4.73,50,1.67,0,,,,,,,,,,,,1,0,0,0,0
132,NSW129562,4,fullLeaf,88,4435,4.93,108,3.6,60,2,103,,,,,,,,,,,,1,0,0,0,0
303,NSW257021,7,fullLeaf,76,4441,4.93,148,4.93,58,1.93,75,,,,,,,,,,,,1,0,0,0,0
732,NSW529009,10,fullLeaf,80,4440,4.93,122,4.07,64,2.13,73,,,,,,,,,,,,1,0,0,0,0
98,NSW129516,2,fullLeaf,93,4425,4.92,118,3.93,57,1.9,26,4,4556,5,116,62,22,97,102,92,118,93,1,1,1,0,0
349,NSW363292,18,fullLeaf,88,4429,4.92,132,4.4,44,1.47,4,,,,,,,,,,,,1,0,0,0,0
520,NSW528387,2,fullLeaf,94,4429,4.92,122,4.07,49,1.63,5,,,,,,,,,,,,1,0,0,0,0
591,NSW528830,4,fullLeaf,93,4425,4.92,128,4.27,52,1.73,138,,,,,,,,,,,,1,0,0,0,0
602,NSW528843,6,fullLeaf,92,4426,4.92,116,3.87,53,1.77,7,,,,,,,,,,,,1,0,0,0,0
730,NSW529007,3,fullLeaf,95,4431,4.92,118,3.93,54,1.8,149,,,,,,,,,,,,1,0,0,0,0
743,NSW529021,17,fullLeaf,74,4425,4.92,96,3.2,66,2.2,8,,,,,,,,,,,,1,0,0,0,0
744,NSW529022,1,fullLeaf,94,4424,4.92,120,4,59,1.97,9,,,,,,,,,,,,1,0,0,0,0
747,NSW529025,5,fullLeaf,85,4431,4.92,138,4.6,54,1.8,78,,,,,,,,,,,,1,0,0,0,0
901,NSW533038,17,fullLeaf,86,4425,4.92,114,3.8,59,1.97,48,,,,,,,,,,,,1,0,0,0,0
1176,NSW920086,10,fullLeaf,88,4428,4.92,110,3.67,53,1.77,17,,,,,,,,,,,,1,0,0,0,0
178,NSW129612,2,fullLeaf,80,4420,4.91,122,4.07,56,1.87,123,,,,,,,,,,,,1,0,0,0,0
210,NSW129647,6,fullLeaf,81,4420,4.91,124,4.13,55,1.83,14,,,,,,,,,,,,1,0,0,0,0
345,NSW363275,11,fullLeaf,84,4422,4.91,116,3.87,57,1.9,23,,,,,,,,,,,,1,0,0,0,0
349,NSW363292,20,fullLeaf,88,4423,4.91,130,4.33,51,1.7,29,,,,,,,,,,,,1,0,0,0,0
602,NSW528843,13,fullLeaf,84,4421,4.91,116,3.87,61,2.03,147,,,,,,,,,,,,1,0,0,0,0
656,NSW528912,1,fullLeaf,96,4419,4.91,102,3.4,59,1.97,140,,,,,,,,,,,,1,0,0,0,0
712,NSW528984,6,fullLeaf,87,4421,4.91,124,4.13,54,1.8,140,,,,,,,,,,,,1,0,0,0,0
806,NSW529199,4,fullLeaf,87,4421,4.91,102,3.4,62,2.07,104,4,4551,5,100,64,105,97,102,97,99,95,1,1,1,0,0
894,NSW530388,7,fullLeaf,75,4416,4.91,124,4.13,53,1.77,136,,,,,,,,,,,,1,0,0,0,0
